ID_EV,PERMNO,DCLRDT,DATE,RELAY ,RET,AR ,CAR
73,25786,1994/6/24,1994/6/21,-3,3.409091011,4.330413311,-2.171406193
73,25786,1994/6/24,1994/6/22,-2,-3.296703473,-3.653022973,-5.824429165
73,25786,1994/6/24,1994/6/23,-1,0,0.8465386,-4.977890565
73,25786,1994/6/24,1994/6/24,0,-4.545454681,-3.166139681,-8.144030246
73,25786,1994/6/24,1994/6/27,1,0,-0.8518945,-8.995924746
73,25786,1994/6/24,1994/6/28,2,4.761904851,5.004695251,-3.991229496
73,25786,1994/6/24,1994/6/29,3,-4.545454681,-4.917173381,-8.908402877
73,25786,1994/6/24,1994/6/30,4,14.28571492,14.75203742,5.843634548
73,25786,1994/6/24,1994/7/1,5,20.83333284,20.39176844,26.23540298
73,25786,1994/6/24,1994/7/5,6,0,0.01395979,26.24936277
73,25786,1994/6/24,1994/7/6,7,0,0.02647907,26.27584184
73,25786,1994/6/24,1994/7/7,8,-3.999999911,-4.490903211,21.78493863
73,25786,1994/6/24,1994/7/8,9,0,-0.1875754,21.59736323
74,26331,1995/5/17,1995/5/2,-11,-0.641025649,-0.742077349,-0.742077349
74,26331,1995/5/17,1995/5/3,-10,0.64516128,-0.27179682,-1.013874169
74,26331,1995/5/17,1995/5/4,-9,-0.641025649,-0.576743309,-1.590617478
74,26331,1995/5/17,1995/5/5,-8,-2.580645122,-2.525549422,-4.1161669
74,26331,1995/5/17,1995/5/8,-7,0.662251655,0.024219555,-4.091947345
74,26331,1995/5/17,1995/5/9,-6,0.657894742,0.616359272,-3.475588073
74,26331,1995/5/17,1995/5/10,-5,0,-0.1653364,-3.640924473
74,26331,1995/5/17,1995/5/11,-4,-1.307189558,-1.514763458,-5.155687931
74,26331,1995/5/17,1995/5/12,-3,0,-0.2324923,-5.388180231
74,26331,1995/5/17,1995/5/15,-2,1.32450331,0.88213971,-4.506040521
74,26331,1995/5/17,1995/5/16,-1,0,-0.1791027,-4.685143221
74,26331,1995/5/17,1995/5/17,0,1.307189558,1.455048058,-3.230095163
74,26331,1995/5/17,1995/5/18,1,-0.64516128,0.57148472,-2.658610444
74,26331,1995/5/17,1995/5/19,2,0,0.0665948,-2.592015644
74,26331,1995/5/17,1995/5/22,3,-1.168831158,-1.897513658,-4.489529302
74,26331,1995/5/17,1995/5/23,4,1.973684132,1.122091532,-3.36743777
74,26331,1995/5/17,1995/5/24,5,-1.290322561,-1.29223953,-4.6596773
74,26331,1995/5/17,1995/5/25,6,0,-0.000295259,-4.659972559
74,26331,1995/5/17,1995/5/26,7,0,0.7471092,-3.912863359
74,26331,1995/5/17,1995/5/30,8,0,0.1709076,-3.741955759
74,26331,1995/5/17,1995/5/31,9,1.960784383,0.558644383,-3.183311376
74,26331,1995/5/17,1995/6/1,10,-0.641025649,-0.803857249,-3.987168625
75,27836,1988/7/20,1988/7/5,-11,0,-1.090527,-1.090527
75,27836,1988/7/20,1988/7/6,-10,0,1.027055,-0.063472
75,27836,1988/7/20,1988/7/7,-9,0,0.02759892,-0.03587308
75,27836,1988/7/20,1988/7/8,-8,0,0.4531534,0.41728032
75,27836,1988/7/20,1988/7/11,-7,-5.714285746,-5.820699846,-5.403419526
75,27836,1988/7/20,1988/7/12,-6,3.030303121,3.780298621,-1.623120906
75,27836,1988/7/20,1988/7/13,-5,0,-0.3013346,-1.924455506
75,27836,1988/7/20,1988/7/14,-4,2.941176482,2.652500682,0.728045176
75,27836,1988/7/20,1988/7/15,-3,0,-0.4613197,0.266725476
75,27836,1988/7/20,1988/7/18,-2,0,0.387003,0.653728476
75,27836,1988/7/20,1988/7/19,-1,0,0.6930958,1.346824276
75,27836,1988/7/20,1988/7/20,0,0,-0.4321766,0.914647676
75,27836,1988/7/20,1988/7/21,1,0,0.9874794,1.902127076
75,27836,1988/7/20,1988/7/22,2,0,0.9765675,2.878694576
75,27836,1988/7/20,1988/7/25,3,0,-0.2557067,2.622987876
75,27836,1988/7/20,1988/7/26,4,0.228571426,0.074400326,2.697388202
75,27836,1988/7/20,1988/7/27,5,0,0.7998618,3.497250002
75,27836,1988/7/20,1988/7/28,6,0,-0.9565256,2.540724402
75,27836,1988/7/20,1988/7/29,7,0,-1.726413,0.814311402
75,27836,1988/7/20,1988/8/1,8,0,-0.1980047,0.616306702
75,27836,1988/7/20,1988/8/2,9,0,-0.01162207,0.604684632
75,27836,1988/7/20,1988/8/3,10,0,-0.2870369,0.317647732
75,27836,1988/7/20,1988/8/4,11,0,0.1999334,0.517581132
76,27879,1986/6/24,1986/6/9,-11,-2.333333343,-0.395895343,-0.395895343
76,27879,1986/6/24,1986/6/10,-10,-1.023890823,-0.815436223,-1.211331566
76,27879,1986/6/24,1986/6/11,-9,0.68965517,0.05468657,-1.156644997
76,27879,1986/6/24,1986/6/12,-8,-1.369863003,-1.568641003,-2.725286
76,27879,1986/6/24,1986/6/13,-7,0.69444445,-0.74694355,-3.47222955
76,27879,1986/6/24,1986/6/16,-6,-1.034482755,-1.052128035,-4.524357585
76,27879,1986/6/24,1986/6/17,-5,0.696864119,1.240165719,-3.284191866
76,27879,1986/6/24,1986/6/18,-4,0,-0.07099838,-3.355190246
76,27879,1986/6/24,1986/6/19,-3,0.346020772,0.498829472,-2.856360774
76,27879,1986/6/24,1986/6/20,-2,-2.758620679,-3.512656379,-6.369017154
76,27879,1986/6/24,1986/6/23,-1,-1.063829754,-0.585189254,-6.954206407
76,27879,1986/6/24,1986/6/24,0,-1.433691755,-2.212262455,-9.166468862
76,27879,1986/6/24,1986/6/25,1,-1.454545464,-2.165299264,-11.33176813
76,27879,1986/6/24,1986/6/26,2,-5.904059112,-5.868759472,-17.2005276
76,27879,1986/6/24,1986/6/27,3,2.745098062,2.429949362,-14.77057824
76,27879,1986/6/24,1986/6/30,4,-1.90839693,-2.44727403,-17.21785227
76,27879,1986/6/24,1986/7/1,5,-7.003890723,-7.462276623,-24.68012889
76,27879,1986/6/24,1986/7/2,6,3.765690327,3.420566827,-21.25956206
76,27879,1986/6/24,1986/7/3,7,-0.806451589,-0.617107889,-21.87666995
76,27879,1986/6/24,1986/7/7,8,0.8130081,3.6474021,-18.22926785
76,27879,1986/6/24,1986/7/8,9,1.612903178,3.092149178,-15.13711867
76,27879,1986/6/24,1986/7/9,10,0.793650839,0.120007239,-15.01711143
77,28282,1991/2/19,1991/2/4,-10,-3.333333507,-4.904823507,-4.904823507
77,28282,1991/2/19,1991/2/5,-9,3.448275849,2.420536849,-2.484286658
77,28282,1991/2/19,1991/2/6,-8,3.333333507,1.547384507,-0.936902151
77,28282,1991/2/19,1991/2/7,-7,-4.838709533,-4.495438933,-5.432341084
77,28282,1991/2/19,1991/2/8,-6,0,-0.6692165,-6.101557584
77,28282,1991/2/19,1991/2/11,-5,0,-2.340679,-8.442236584
77,28282,1991/2/19,1991/2/12,-4,0,0.5439048,-7.898331784
77,28282,1991/2/19,1991/2/13,-3,1.694915257,0.814384957,-7.083946827
77,28282,1991/2/19,1991/2/14,-2,-5.000000075,-3.886949075,-10.9708959
77,28282,1991/2/19,1991/2/15,-1,-3.508771956,-4.677536956,-15.64843286
77,28282,1991/2/19,1991/2/19,0,5.454545468,5.302361168,-10.34607169
77,28282,1991/2/19,1991/2/20,1,6.896551698,7.918365698,-2.427705991
77,28282,1991/2/19,1991/2/21,2,1.612903178,1.637621848,-0.790084143
77,28282,1991/2/19,1991/2/22,3,3.174603358,2.951941958,2.161857815
77,28282,1991/2/19,1991/2/25,4,4.615384713,4.176405813,6.338263628
77,28282,1991/2/19,1991/2/26,5,-5.882352963,-4.834334963,1.503928665
77,28282,1991/2/19,1991/2/27,6,0,-1.147644,0.356284665
77,28282,1991/2/19,1991/2/28,7,3.125,3.04453222,3.400816885
77,28282,1991/2/19,1991/3/1,8,-4.545454681,-5.382568981,-1.981752096
77,28282,1991/2/19,1991/3/4,9,11.11111119,11.03190507,9.050152978
77,28282,1991/2/19,1991/3/5,10,2.857142873,0.985130873,10.03528385
77,28282,1991/2/19,1991/3/6,11,0,0.09967268,10.13495653
78,28388,1990/11/1,1990/10/17,-11,-0.78931395,-0.794422047,-0.794422047
78,28388,1990/11/1,1990/10/18,-10,-0.611995114,-2.771453114,-3.565875161
78,28388,1990/11/1,1990/10/19,-9,0,-1.733519,-5.299394161
78,28388,1990/11/1,1990/10/22,-8,0,-0.7850124,-6.084406561
78,28388,1990/11/1,1990/10/23,-7,0.123152707,0.563179307,-5.521227253
78,28388,1990/11/1,1990/10/24,-6,0.123001228,0.101755448,-5.419471806
78,28388,1990/11/1,1990/10/25,-5,-0.245700241,0.316662459,-5.102809347
78,28388,1990/11/1,1990/10/26,-4,0.184729067,1.780303067,-3.32250628
78,28388,1990/11/1,1990/10/29,-3,-0.184388447,0.709769653,-2.612736627
78,28388,1990/11/1,1990/10/30,-2,-0.061576354,-0.487106854,-3.099843481
78,28388,1990/11/1,1990/10/31,-1,0.492914347,0.428503587,-2.671339894
78,28388,1990/11/1,1990/11/1,0,-1.287553646,-2.091395746,-4.76273564
78,28388,1990/11/1,1990/11/2,1,3.354037181,1.857645181,-2.905090459
78,28388,1990/11/1,1990/11/5,2,0,-0.9563606,-3.861451059
78,28388,1990/11/1,1990/11/6,3,0.420673098,1.073150898,-2.788300161
78,28388,1990/11/1,1990/11/7,4,0.244051241,1.760151241,-1.028148919
78,28388,1990/11/1,1990/11/8,5,0.304321363,-0.100665637,-1.128814557
78,28388,1990/11/1,1990/11/9,6,0.910194218,-0.846232782,-1.975047339
78,28388,1990/11/1,1990/11/12,7,0.300661451,-1.546476549,-3.521523887
78,28388,1990/11/1,1990/11/13,8,-0.119904079,0.172244121,-3.349279767
78,28388,1990/11/1,1990/11/14,9,0.540216081,-0.258390519,-3.607670286
78,28388,1990/11/1,1990/11/15,10,0,0.8506594,-2.757010886
78,28388,1990/11/1,1990/11/16,11,0,0.01872148,-2.738289406
79,28840,1999/12/7,1999/11/22,-10,-0.319488812,-0.310122836,-0.310122836
79,28840,1999/12/7,1999/11/23,-9,-4.166666791,-2.932691791,-3.242814627
79,28840,1999/12/7,1999/11/24,-8,-2.675585262,-3.552502162,-6.79531679
79,28840,1999/12/7,1999/11/26,-7,1.030927803,0.747117103,-6.048199686
79,28840,1999/12/7,1999/11/29,-6,-0.680272095,-0.048033695,-6.096233381
79,28840,1999/12/7,1999/11/30,-5,1.62671227,2.93494527,-3.161288111
79,28840,1999/12/7,1999/12/1,-4,0.25273799,-0.25132011,-3.412608221
79,28840,1999/12/7,1999/12/2,-3,-0.168067229,-1.282366229,-4.69497445
79,28840,1999/12/7,1999/12/3,-2,-0.336700329,-1.918229329,-6.613203779
79,28840,1999/12/7,1999/12/6,-1,3.040540591,3.352431091,-3.260772688
79,28840,1999/12/7,1999/12/7,0,0.983606558,1.368919158,-1.891853529
79,28840,1999/12/7,1999/12/8,1,-1.298701297,-1.206832747,-3.098686277
79,28840,1999/12/7,1999/12/9,2,-1.973684132,-2.140680232,-5.239366509
79,28840,1999/12/7,1999/12/10,3,1.342281885,0.771185385,-4.468181123
79,28840,1999/12/7,1999/12/13,4,2.152317949,2.053397579,-2.414783545
79,28840,1999/12/7,1999/12/14,5,1.782820188,3.047632188,0.632848643
79,28840,1999/12/7,1999/12/15,6,-0.535031827,-1.072119227,-0.439270584
79,28840,1999/12/7,1999/12/16,7,-0.480769249,-1.174551349,-1.613821933
79,28840,1999/12/7,1999/12/17,8,0.322061195,0.016787095,-1.597034838
79,28840,1999/12/7,1999/12/20,9,0.321027287,0.370081507,-1.226953331
79,28840,1999/12/7,1999/12/21,10,-0.159999996,-1.662050996,-2.889004327
79,28840,1999/12/7,1999/12/22,11,-1.762820594,-2.084582194,-4.973586521
80,28847,1980/3/6,1980/2/20,-11,1.612903178,0.042152178,0.042152178
80,28847,1980/3/6,1980/2/21,-10,-4.761904851,-3.956700351,-3.914548173
80,28847,1980/3/6,1980/2/22,-9,1.666666754,2.028403854,-1.886144319
80,28847,1980/3/6,1980/2/25,-8,-1.639344171,-0.287933171,-2.17407749
80,28847,1980/3/6,1980/2/26,-7,1.666666754,1.035532354,-1.138545136
80,28847,1980/3/6,1980/2/27,-6,1.639344171,2.787134171,1.648589034
80,28847,1980/3/6,1980/2/28,-5,4.838709533,4.815380523,6.463969558
80,28847,1980/3/6,1980/2/29,-4,1.53846154,0.54549244,7.009461997
80,28847,1980/3/6,1980/3/3,-3,0,0.8626436,7.872105597
80,28847,1980/3/6,1980/3/4,-2,-3.030303121,-3.012257431,4.859848167
80,28847,1980/3/6,1980/3/5,-1,-3.125,-1.625805,3.234043167
80,28847,1980/3/6,1980/3/6,0,0,2.372328,5.606371167
80,28847,1980/3/6,1980/3/7,1,-1.612903178,0.127588822,5.733959989
80,28847,1980/3/6,1980/3/10,2,3.278688341,4.087109441,9.82106943
80,28847,1980/3/6,1980/3/11,3,1.587301679,0.297960679,10.11903011
80,28847,1980/3/6,1980/3/12,4,0,0.6550063,10.77403641
80,28847,1980/3/6,1980/3/13,5,-1.5625,-0.549396,10.22464041
80,28847,1980/3/6,1980/3/14,6,0,0.3339537,10.55859411
80,28847,1980/3/6,1980/3/17,7,-3.174603358,0.019937642,10.57853175
80,28847,1980/3/6,1980/3/18,8,3.278688341,1.861884341,12.44041609
80,28847,1980/3/6,1980/3/19,9,0,-0.4809298,11.95948629
80,28847,1980/3/6,1980/3/20,10,-1.587301679,-0.558413679,11.40107261
80,28847,1980/3/6,1980/3/21,11,-1.612903178,-0.891560478,10.50951214
81,29058,1997/3/26,1997/3/11,-11,-2.325581387,-2.129716387,-2.129716387
81,29058,1997/3/26,1997/3/12,-10,0.595238106,1.364306606,-0.76540978
81,29058,1997/3/26,1997/3/13,-9,-0.591715984,1.005386016,0.239976236
81,29058,1997/3/26,1997/3/14,-8,-1.190476213,-1.542635713,-1.302659477
81,29058,1997/3/26,1997/3/17,-7,0.602409616,0.721165716,-0.581493761
81,29058,1997/3/26,1997/3/18,-6,-2.994011901,-2.267642501,-2.849136262
81,29058,1997/3/26,1997/3/19,-5,-1.23456791,-0.61697491,-3.466111173
81,29058,1997/3/26,1997/3/20,-4,-5.000000075,-4.814223775,-8.280334947
81,29058,1997/3/26,1997/3/21,-3,1.315789483,1.199791983,-7.080542964
81,29058,1997/3/26,1997/3/24,-2,-1.298701297,-1.783630897,-8.864173861
81,29058,1997/3/26,1997/3/25,-1,-0.657894742,-0.625702732,-9.489876593
81,29058,1997/3/26,1997/3/26,0,3.311258182,3.059054482,-6.430822111
81,29058,1997/3/26,1997/3/27,1,0,1.855352,-4.575470111
81,29058,1997/3/26,1997/3/31,2,-3.846153989,-1.647263989,-6.2227341
81,29058,1997/3/26,1997/4/1,3,1.333333366,1.151193866,-5.071540235
81,29058,1997/3/26,1997/4/2,4,0,1.131221,-3.940319235
81,29058,1997/3/26,1997/4/3,5,0,0.02719916,-3.913120075
81,29058,1997/3/26,1997/4/4,6,0,-1.111619,-5.024739075
81,29058,1997/3/26,1997/4/7,7,1.315789483,0.529374183,-4.495364891
81,29058,1997/3/26,1997/4/8,8,0,-0.4190484,-4.914413291
81,29058,1997/3/26,1997/4/9,9,-3.896103799,-3.359262499,-8.273675791
81,29058,1997/3/26,1997/4/10,10,0,0.4027417,-7.870934091
82,29437,1995/1/27,1995/1/12,-11,-5.797101557,-5.815012827,-5.815012827
82,29437,1995/1/27,1995/1/13,-10,1.53846154,0.68412794,-5.130884887
82,29437,1995/1/27,1995/1/16,-9,1.51515156,0.73204436,-4.398840527
82,29437,1995/1/27,1995/1/17,-8,0,-0.2273688,-4.626209327
82,29437,1995/1/27,1995/1/18,-7,-2.985074557,-2.870599857,-7.496809184
82,29437,1995/1/27,1995/1/19,-6,3.07692308,3.61165808,-3.885151105
82,29437,1995/1/27,1995/1/20,-5,-1.492537279,-1.001424479,-4.886575583
82,29437,1995/1/27,1995/1/23,-4,0,0.03785229,-4.848723293
82,29437,1995/1/27,1995/1/24,-3,0,-0.197347,-5.046070293
82,29437,1995/1/27,1995/1/25,-2,-4.545454681,-4.764904281,-9.810974574
82,29437,1995/1/27,1995/1/26,-1,-1.587301679,-1.643051939,-11.45402651
82,29437,1995/1/27,1995/1/27,0,0,-0.3728969,-11.82692341
82,29437,1995/1/27,1995/1/30,1,4.838709533,5.281496433,-6.54542698
82,29437,1995/1/27,1995/1/31,2,-1.53846154,-1.93457124,-8.47999822
82,29437,1995/1/27,1995/2/1,3,0,-0.184404,-8.66440222
82,29437,1995/1/27,1995/2/2,4,0,-0.4619604,-9.12636262
82,29437,1995/1/27,1995/2/3,5,0,-1.226737,-10.35309962
82,29437,1995/1/27,1995/2/6,6,1.5625,0.9536904,-9.39940922
82,29437,1995/1/27,1995/2/7,7,0,0.04321786,-9.35619136
82,29437,1995/1/27,1995/2/8,8,0,-0.1454027,-9.50159406
82,29437,1995/1/27,1995/2/9,9,-1.53846154,-1.48509452,-10.98668858
82,29437,1995/1/27,1995/2/10,10,1.5625,1.3141057,-9.67258288
83,30198,1985/2/7,1985/1/23,-11,0,-1.005867,-1.005867
83,30198,1985/2/7,1985/1/24,-10,0,0.1174623,-0.8884047
83,30198,1985/2/7,1985/1/25,-9,1.23456791,0.80313961,-0.08526509
83,30198,1985/2/7,1985/1/28,-8,0,-0.2292481,-0.31451319
83,30198,1985/2/7,1985/1/29,-7,0,-0.8297618,-1.14427499
83,30198,1985/2/7,1985/1/30,-6,0,-0.302964,-1.44723899
83,30198,1985/2/7,1985/1/31,-5,0,-0.07337463,-1.52061362
83,30198,1985/2/7,1985/2/1,-4,0,0.4216771,-1.09893652
83,30198,1985/2/7,1985/2/4,-3,0,-0.9670364,-2.06597292
83,30198,1985/2/7,1985/2/5,-2,0,-0.3451093,-2.41108222
83,30198,1985/2/7,1985/2/6,-1,0,-0.1366179,-2.54770012
83,30198,1985/2/7,1985/2/7,0,0,-0.811816,-3.35951612
83,30198,1985/2/7,1985/2/8,1,6.097561121,5.836856121,2.477340001
83,30198,1985/2/7,1985/2/11,2,1.149425283,1.890908383,4.368248384
83,30198,1985/2/7,1985/2/12,3,-1.13636367,-1.133659963,3.234588421
83,30198,1985/2/7,1985/2/13,4,0,-1.365201,1.869387421
83,30198,1985/2/7,1985/2/14,5,0,0.2959991,2.165386521
83,30198,1985/2/7,1985/2/15,6,0,0.3967331,2.562119621
83,30198,1985/2/7,1985/2/19,7,0,0.1205358,2.682655421
83,30198,1985/2/7,1985/2/20,8,-1.149425283,-1.179621043,1.503034378
83,30198,1985/2/7,1985/2/21,9,0,0.5379645,2.040998878
83,30198,1985/2/7,1985/2/22,10,1.860465109,2.263212009,4.304210888
84,30584,1982/12/10,1982/11/26,-10,-1.872659102,-2.592214202,-2.592214202
84,30584,1982/12/10,1982/11/29,-9,0.763358781,1.222379781,-1.369834421
84,30584,1982/12/10,1982/11/30,-8,-0.75757578,-3.54948078,-4.919315201
84,30584,1982/12/10,1982/12/1,-7,-0.763358781,-1.121578481,-6.040893682
84,30584,1982/12/10,1982/12/2,-6,0.384615385,0.372670085,-5.668223597
84,30584,1982/12/10,1982/12/3,-5,-1.149425283,-1.110856853,-6.77908045
84,30584,1982/12/10,1982/12/6,-4,-0.775193796,-2.601813796,-9.380894246
84,30584,1982/12/10,1982/12/7,-3,0,-0.6580209,-10.03891515
84,30584,1982/12/10,1982/12/8,-2,10.9375,11.3697781,1.330862954
84,30584,1982/12/10,1982/12/9,-1,-1.408450678,-0.286410678,1.044452276
84,30584,1982/12/10,1982/12/10,0,0.714285718,1.227528918,2.271981194
84,30584,1982/12/10,1982/12/13,1,0.709219836,0.512299136,2.78428033
84,30584,1982/12/10,1982/12/14,2,-4.225352034,-2.689523034,0.094757296
84,30584,1982/12/10,1982/12/15,3,-0.36764706,1.25608494,1.350842236
84,30584,1982/12/10,1982/12/16,4,-2.583025768,-2.510254928,-1.159412692
84,30584,1982/12/10,1982/12/17,5,-0.75757578,-2.21741678,-3.376829473
84,30584,1982/12/10,1982/12/20,6,0,0.7587766,-2.618052873
84,30584,1982/12/10,1982/12/21,7,0,-1.378256,-3.996308873
84,30584,1982/12/10,1982/12/22,8,-0.763358781,-1.040508281,-5.036817154
84,30584,1982/12/10,1982/12/23,9,-0.076923001,-0.691965601,-5.728782755
85,31078,2006/2/23,2006/2/8,-10,-0.964909326,-1.641496126,-1.641496126
85,31078,2006/2/23,2006/2/9,-9,-0.974310469,-0.802340069,-2.443836195
85,31078,2006/2/23,2006/2/10,-8,-2.146696858,-2.241533178,-4.685369373
85,31078,2006/2/23,2006/2/13,-7,-2.650822513,-2.172410213,-6.857779586
85,31078,2006/2/23,2006/2/14,-6,6.854464859,5.905607059,-0.952172527
85,31078,2006/2/23,2006/2/15,-5,1.757467538,1.410930338,0.458757811
85,31078,2006/2/23,2006/2/16,-4,1.036268473,0.256638173,0.715395983
85,31078,2006/2/23,2006/2/17,-3,0.598296151,0.655238321,1.370634304
85,31078,2006/2/23,2006/2/21,-2,0.934576523,1.191774723,2.562409027
85,31078,2006/2/23,2006/2/22,-1,5.218854174,4.555548074,7.117957101
85,31078,2006/2/23,2006/2/23,0,-7.680000365,-7.399776465,-0.281819364
85,31078,2006/2/23,2006/2/24,1,-1.213174593,-1.447131493,-1.728950857
85,31078,2006/2/23,2006/2/27,2,1.842105575,1.496293275,-0.232657582
85,31078,2006/2/23,2006/2/28,3,0.17226924,1.15699304,0.924335458
85,31078,2006/2/23,2006/3/1,4,2.06362661,1.12290181,2.047237267
85,31078,2006/2/23,2006/3/2,5,0.252735754,0.297161824,2.344399092
85,31078,2006/2/23,2006/3/3,6,-0.924366899,-0.798309799,1.546089293
85,31078,2006/2/23,2006/3/6,7,-2.629350498,-1.889712298,-0.343623005
85,31078,2006/2/23,2006/3/7,8,0.174220023,0.706523123,0.362900117
85,31078,2006/2/23,2006/3/8,9,2.869564481,2.799506871,3.162406988
85,31078,2006/2/23,2006/3/9,10,1.352492347,1.774307047,4.936714036
85,31078,2006/2/23,2006/3/10,11,-1.668055169,-2.407306469,2.529407567
86,31318,2003/6/18,2003/6/3,-11,0,-0.3597887,-0.3597887
86,31318,2003/6/18,2003/6/4,-10,-1.80723574,-3.33537674,-3.69516544
86,31318,2003/6/18,2003/6/5,-9,1.595093496,1.015668196,-2.679497244
86,31318,2003/6/18,2003/6/6,-8,0.241551432,0.575830932,-2.103666312
86,31318,2003/6/18,2003/6/9,-7,1.566266455,2.824802455,0.721136143
86,31318,2003/6/18,2003/6/10,-6,0,-0.9562792,-0.235143057
86,31318,2003/6/18,2003/6/11,-5,-0.830375403,-2.168490403,-2.403633461
86,31318,2003/6/18,2003/6/12,-4,-0.119608559,-0.283045159,-2.68667862
86,31318,2003/6/18,2003/6/13,-3,-0.538923033,0.457457167,-2.229221452
86,31318,2003/6/18,2003/6/16,-2,0.541843148,-1.510208852,-3.739430304
86,31318,2003/6/18,2003/6/17,-1,-0.958082918,-1.079559918,-4.818990222
86,31318,2003/6/18,2003/6/18,0,0.967350882,1.135416282,-3.683573941
86,31318,2003/6/18,2003/6/19,1,1.19759785,2.62007385,-1.063500091
86,31318,2003/6/18,2003/6/20,2,-0.355026429,-0.351971375,-1.415471465
86,31318,2003/6/18,2003/6/23,3,1.90023575,3.38268675,1.967215284
86,31318,2003/6/18,2003/6/24,4,-0.582752796,-0.758802196,1.208413089
86,31318,2003/6/18,2003/6/25,5,-1.406798232,-0.903047532,0.305365556
86,31318,2003/6/18,2003/6/26,6,1.070156414,0.012086414,0.31745197
86,31318,2003/6/18,2003/6/27,7,0,0.7564743,1.07392627
86,31318,2003/6/18,2003/6/30,8,-1.176475082,-1.051605382,0.022320889
86,31318,2003/6/18,2003/7/1,9,0.357151055,-0.320458945,-0.298138057
86,31318,2003/6/18,2003/7/2,10,-0.118626677,-1.385892677,-1.684030734
86,31318,2003/6/18,2003/7/3,11,0.950117875,1.593280675,-0.090750059
87,31668,1997/7/21,1997/7/7,-10,0,0.3380871,0.3380871
87,31668,1997/7/21,1997/7/8,-9,-1.960784383,-2.663378883,-2.325291783
87,31668,1997/7/21,1997/7/9,-8,7.999999821,8.863697821,6.538406038
87,31668,1997/7/21,1997/7/10,-7,-7.407407463,-8.012131363,-1.473725325
87,31668,1997/7/21,1997/7/11,-6,1.999999955,1.533659055,0.059933731
87,31668,1997/7/21,1997/7/14,-5,-1.960784383,-2.205296083,-2.145362352
87,31668,1997/7/21,1997/7/15,-4,0,-0.7383068,-2.883669152
87,31668,1997/7/21,1997/7/16,-3,1.999999955,0.848672955,-2.034996197
87,31668,1997/7/21,1997/7/17,-2,-7.843137532,-7.331061432,-9.36605763
87,31668,1997/7/21,1997/7/18,-1,-2.127659507,-0.774256507,-10.14031414
87,31668,1997/7/21,1997/7/21,0,9.782608598,10.207271,0.066956862
87,31668,1997/7/21,1997/7/22,1,-4.950495064,-6.883195064,-6.816238202
87,31668,1997/7/21,1997/7/23,2,1.041666698,0.716904598,-6.099333605
87,31668,1997/7/21,1997/7/24,3,-1.030927803,-1.347215903,-7.446549508
87,31668,1997/7/21,1997/7/25,4,6.25,6.34314196,-1.103407548
87,31668,1997/7/21,1997/7/28,5,-4.901960865,-4.703520165,-5.806927713
87,31668,1997/7/21,1997/7/29,6,-1.030927803,-1.549493503,-7.356421216
87,31668,1997/7/21,1997/7/30,7,6.416666508,5.331668508,-2.024752708
87,31668,1997/7/21,1997/7/31,8,0.980392192,0.756264892,-1.268487817
87,31668,1997/7/21,1997/8/1,9,0.970873795,1.494243495,0.225755679
87,31668,1997/7/21,1997/8/4,10,1.923076995,1.597276695,1.823032373
87,31668,1997/7/21,1997/8/5,11,-1.886792481,-2.244908481,-0.421876108
88,32046,2003/10/9,2003/9/24,-11,-4.49010767,-2.72495067,-2.72495067
88,32046,2003/10/9,2003/9/25,-10,-1.354582235,-0.547270135,-3.272220806
88,32046,2003/10/9,2003/9/26,-9,-1.050081663,-0.211287863,-3.483508668
88,32046,2003/10/9,2003/9/29,-8,2.285712026,1.315092526,-2.168416142
88,32046,2003/10/9,2003/9/30,-7,0.087794359,0.993133359,-1.175282784
88,32046,2003/10/9,2003/10/1,-6,5.73319383,3.64428583,2.469003046
88,32046,2003/10/9,2003/10/2,-5,-1.88536942,-2.21791052,0.251092526
88,32046,2003/10/9,2003/10/3,-4,7.225207984,6.254692784,6.50578531
88,32046,2003/10/9,2003/10/6,-3,0.573476171,0.056685971,6.562471282
88,32046,2003/10/9,2003/10/7,-2,-1.140412316,-1.640021916,4.922449366
88,32046,2003/10/9,2003/10/8,-1,-2.451334894,-2.012032594,2.910416772
88,32046,2003/10/9,2003/10/9,0,-0.591278076,-1.123650876,1.786765896
88,32046,2003/10/9,2003/10/10,1,3.494425863,3.480643293,5.267409189
88,32046,2003/10/9,2003/10/13,2,5.962643027,5.190653427,10.45806262
88,32046,2003/10/9,2003/10/14,3,0.881356746,0.442059946,10.90012256
88,32046,2003/10/9,2003/10/15,4,-1.680107601,-1.347573801,9.552548761
88,32046,2003/10/9,2003/10/16,5,2.050582319,1.685868519,11.23841728
88,32046,2003/10/9,2003/10/17,6,-1.942397654,-0.862058654,10.37635863
88,32046,2003/10/9,2003/10/20,7,2.329232171,1.958258971,12.3346176
88,32046,2003/10/9,2003/10/21,8,-2.616649121,-2.892352121,9.442265477
88,32046,2003/10/9,2003/10/22,9,-5.750906467,-4.305283467,5.136982009
88,32046,2003/10/9,2003/10/23,10,1.01818433,0.90136543,6.03834744
88,32046,2003/10/9,2003/10/24,11,-1.007921807,-0.583151207,5.455196232
89,32061,1980/2/22,1980/2/7,-10,6.666667014,6.161140814,6.161140814
89,32061,1980/2/22,1980/2/8,-9,3.125,1.75725,7.918390814
89,32061,1980/2/22,1980/2/11,-8,-3.030303121,-2.342418921,5.575971894
